ERROR   | 2020-07-24 03:04:25,896 | [34mangr.project[0m | [34mCould not find symbol sgx_register_exception_handler[0m
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x467d: LEFTOVER [0] ***** 
 ***** LOOP @ 0x467d: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x28c5: LEFTOVER [0] ***** 
 ***** LOOP @ 0x28c5: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** 
 ***** LOOP @ 0x414a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x414a: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x41ff: LEFTOVER [0] ***** 
 ***** LOOP @ 0x41ff: SKIPPED ***** 
 ***** LOOP @ 0x4573: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4573: SKIPPED ***** 
 ***** LOOP @ 0x4a0a: LEFTOVER [0] ***** 
 ***** LOOP @ 0x4a0a: SKIPPED ***** WARNING | 2020-07-24 03:12:37,824 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x2494 (sgxsd_enclave_generate_curve25519_keypair+0x34 in contact_enclave.signed.so (0x2494))[0m
WARNING | 2020-07-24 03:12:37,827 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe96 with 1 unconstrained bytes referenced from 0x2497 (sgxsd_enclave_generate_curve25519_keypair+0x37 in contact_enclave.signed.so (0x2497))[0m
WARNING | 2020-07-24 03:12:38,223 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x2494 (sgxsd_enclave_generate_curve25519_keypair+0x34 in contact_enclave.signed.so (0x2494))[0m
WARNING | 2020-07-24 03:12:38,226 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe96 with 1 unconstrained bytes referenced from 0x2497 (sgxsd_enclave_generate_curve25519_keypair+0x37 in contact_enclave.signed.so (0x2497))[0m
WARNING | 2020-07-24 03:12:38,927 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x2494 (sgxsd_enclave_generate_curve25519_keypair+0x34 in contact_enclave.signed.so (0x2494))[0m
WARNING | 2020-07-24 03:12:38,930 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe96 with 1 unconstrained bytes referenced from 0x2497 (sgxsd_enclave_generate_curve25519_keypair+0x37 in contact_enclave.signed.so (0x2497))[0m
WARNING | 2020-07-24 03:12:39,414 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x2494 (sgxsd_enclave_generate_curve25519_keypair+0x34 in contact_enclave.signed.so (0x2494))[0m
WARNING | 2020-07-24 03:12:39,416 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe96 with 1 unconstrained bytes referenced from 0x2497 (sgxsd_enclave_generate_curve25519_keypair+0x37 in contact_enclave.signed.so (0x2497))[0m
WARNING | 2020-07-24 03:12:39,555 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffca6 with 1 unconstrained bytes referenced from 0x692e (curve25519_donna+0x6e in contact_enclave.signed.so (0x692e))[0m
WARNING | 2020-07-24 03:12:40,046 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffca6 with 1 unconstrained bytes referenced from 0x692e (curve25519_donna+0x6e in contact_enclave.signed.so (0x692e))[0m
WARNING | 2020-07-24 03:12:40,862 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffca6 with 1 unconstrained bytes referenced from 0x692e (curve25519_donna+0x6e in contact_enclave.signed.so (0x692e))[0m
WARNING | 2020-07-24 03:12:41,377 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffca6 with 1 unconstrained bytes referenced from 0x692e (curve25519_donna+0x6e in contact_enclave.signed.so (0x692e))[0m
WARNING | 2020-07-24 03:12:42,288 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x2494 (sgxsd_enclave_generate_curve25519_keypair+0x34 in contact_enclave.signed.so (0x2494))[0m
WARNING | 2020-07-24 03:12:42,290 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe96 with 1 unconstrained bytes referenced from 0x2497 (sgxsd_enclave_generate_curve25519_keypair+0x37 in contact_enclave.signed.so (0x2497))[0m
WARNING | 2020-07-24 03:12:42,578 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x690a (curve25519_donna+0x4a in contact_enclave.signed.so (0x690a))[0m
WARNING | 2020-07-24 03:12:42,779 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x2494 (sgxsd_enclave_generate_curve25519_keypair+0x34 in contact_enclave.signed.so (0x2494))[0m
WARNING | 2020-07-24 03:12:42,781 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe96 with 1 unconstrained bytes referenced from 0x2497 (sgxsd_enclave_generate_curve25519_keypair+0x37 in contact_enclave.signed.so (0x2497))[0m
WARNING | 2020-07-24 03:12:43,063 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x2494 (sgxsd_enclave_generate_curve25519_keypair+0x34 in contact_enclave.signed.so (0x2494))[0m
WARNING | 2020-07-24 03:12:43,066 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe96 with 1 unconstrained bytes referenced from 0x2497 (sgxsd_enclave_generate_curve25519_keypair+0x37 in contact_enclave.signed.so (0x2497))[0m
WARNING | 2020-07-24 03:12:43,124 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x690a (curve25519_donna+0x4a in contact_enclave.signed.so (0x690a))[0m
WARNING | 2020-07-24 03:12:43,594 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x2494 (sgxsd_enclave_generate_curve25519_keypair+0x34 in contact_enclave.signed.so (0x2494))[0m
WARNING | 2020-07-24 03:12:43,597 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe96 with 1 unconstrained bytes referenced from 0x2497 (sgxsd_enclave_generate_curve25519_keypair+0x37 in contact_enclave.signed.so (0x2497))[0m
WARNING | 2020-07-24 03:12:43,653 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x2494 (sgxsd_enclave_generate_curve25519_keypair+0x34 in contact_enclave.signed.so (0x2494))[0m
WARNING | 2020-07-24 03:12:43,657 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe96 with 1 unconstrained bytes referenced from 0x2497 (sgxsd_enclave_generate_curve25519_keypair+0x37 in contact_enclave.signed.so (0x2497))[0m
WARNING | 2020-07-24 03:12:43,969 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x690a (curve25519_donna+0x4a in contact_enclave.signed.so (0x690a))[0m
WARNING | 2020-07-24 03:12:44,218 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x2494 (sgxsd_enclave_generate_curve25519_keypair+0x34 in contact_enclave.signed.so (0x2494))[0m
WARNING | 2020-07-24 03:12:44,221 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe96 with 1 unconstrained bytes referenced from 0x2497 (sgxsd_enclave_generate_curve25519_keypair+0x37 in contact_enclave.signed.so (0x2497))[0m
WARNING | 2020-07-24 03:12:44,368 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffca6 with 1 unconstrained bytes referenced from 0x692e (curve25519_donna+0x6e in contact_enclave.signed.so (0x692e))[0m
WARNING | 2020-07-24 03:12:44,579 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x2494 (sgxsd_enclave_generate_curve25519_keypair+0x34 in contact_enclave.signed.so (0x2494))[0m
WARNING | 2020-07-24 03:12:44,582 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe96 with 1 unconstrained bytes referenced from 0x2497 (sgxsd_enclave_generate_curve25519_keypair+0x37 in contact_enclave.signed.so (0x2497))[0m
WARNING | 2020-07-24 03:12:44,657 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x690a (curve25519_donna+0x4a in contact_enclave.signed.so (0x690a))[0m
WARNING | 2020-07-24 03:12:45,022 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffca6 with 1 unconstrained bytes referenced from 0x692e (curve25519_donna+0x6e in contact_enclave.signed.so (0x692e))[0m
WARNING | 2020-07-24 03:12:45,260 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe77 with 1 unconstrained bytes referenced from 0x2494 (sgxsd_enclave_generate_curve25519_keypair+0x34 in contact_enclave.signed.so (0x2494))[0m
WARNING | 2020-07-24 03:12:45,264 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffe96 with 1 unconstrained bytes referenced from 0x2497 (sgxsd_enclave_generate_curve25519_keypair+0x37 in contact_enclave.signed.so (0x2497))[0m
WARNING | 2020-07-24 03:12:45,498 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffca6 with 1 unconstrained bytes referenced from 0x692e (curve25519_donna+0x6e in contact_enclave.signed.so (0x692e))[0m
WARNING | 2020-07-24 03:12:46,101 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffca6 with 1 unconstrained bytes referenced from 0x692e (curve25519_donna+0x6e in contact_enclave.signed.so (0x692e))[0m
WARNING | 2020-07-24 03:12:46,218 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffca6 with 1 unconstrained bytes referenced from 0x692e (curve25519_donna+0x6e in contact_enclave.signed.so (0x692e))[0m
WARNING | 2020-07-24 03:12:46,450 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffa20 with 8 unconstrained bytes referenced from 0xb44e (swap_conditional+0x1e in contact_enclave.signed.so (0xb44e))[0m
WARNING | 2020-07-24 03:12:46,871 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffca6 with 1 unconstrained bytes referenced from 0x692e (curve25519_donna+0x6e in contact_enclave.signed.so (0x692e))[0m
WARNING | 2020-07-24 03:12:47,060 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffff8e8 with 8 unconstrained bytes referenced from 0xb46a (swap_conditional+0x3a in contact_enclave.signed.so (0xb46a))[0m
WARNING | 2020-07-24 03:12:47,129 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffa20 with 8 unconstrained bytes referenced from 0xb44e (swap_conditional+0x1e in contact_enclave.signed.so (0xb44e))[0m
WARNING | 2020-07-24 03:12:47,299 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffffca6 with 1 unconstrained bytes referenced from 0x692e (curve25519_donna+0x6e in contact_enclave.signed.so (0x692e))[0m
WARNING | 2020-07-24 03:12:47,689 | [32mangr.state_plugins.symbolic_memory[0m | [32mFilling memory at 0xfffffffffffff8f0 with 8 unconstrained bytes referenced from 0xb48d (swap_conditional+0x5d in contact_enclave.signed.so (0xb48d))[0m
